0.01878,0.012569,0.02058
0.01878,0.012969,0.02058
0.01878,0.013369,0.02058
0.01878,0.013769,0.02058
0.01928,0.012569,0.02058
0.01928,0.012969,0.02058
0.01928,0.013369,0.02058
0.01928,0.013769,0.02058
0.01978,0.012569,0.02058
0.01978,0.012969,0.02058
0.01978,0.013369,0.02058
0.01978,0.013769,0.02058
0.02028,0.012569,0.02058
0.02028,0.012969,0.02058
0.02028,0.013369,0.02058
0.02028,0.013769,0.02058
0.02028,0.012569,0.01758
0.02028,0.012969,0.01758
0.02028,0.013369,0.01758
0.02028,0.013769,0.01758
0.01978,0.012569,0.01758
0.01978,0.012969,0.01758
0.01978,0.013369,0.01758
0.01978,0.013769,0.01758
0.01928,0.012569,0.01758
0.01928,0.012969,0.01758
0.01928,0.013369,0.01758
0.01928,0.013769,0.01758
0.01878,0.012569,0.01758
0.01878,0.012969,0.01758
0.01878,0.013369,0.01758
0.01878,0.013769,0.01758
